series_id,state,qtr_end,months_seen,snapshot
A124873965J,AUS,2020-03-31,3,T+15
A124873965J,AUS,2020-06-30,3,T+15
A124873965J,AUS,2020-09-30,3,T+15
A124873965J,AUS,2020-12-31,3,T+15
A124873965J,AUS,2021-03-31,3,T+15
A124873965J,AUS,2021-06-30,3,T+15
A124873965J,AUS,2021-09-30,3,T+15
A124873965J,AUS,2021-12-31,3,T+15
A124873965J,AUS,2022-03-31,3,T+15
A124873965J,AUS,2022-06-30,3,T+15
A124873965J,AUS,2022-09-30,3,T+15
A124873965J,AUS,2022-12-31,3,T+15
A124873965J,AUS,2023-03-31,3,T+15
A124873965J,AUS,2023-06-30,3,T+15
A124873965J,AUS,2023-09-30,3,T+15
A124873965J,AUS,2023-12-31,3,T+15
A124873965J,AUS,2024-03-31,3,T+15
A124873965J,AUS,2024-06-30,3,T+15
A124873965J,AUS,2024-09-30,3,T+15
A124873965J,AUS,2024-12-31,3,T+15
A124873965J,AUS,2025-03-31,3,T+15
A124873965J,AUS,2025-06-30,3,T+15
A124873965J,AUS,2025-09-30,1,T+15
A124873971C,AUS,2010-03-31,3,T+15
A124873971C,AUS,2010-06-30,3,T+15
A124873971C,AUS,2010-09-30,3,T+15
A124873971C,AUS,2010-12-31,3,T+15
A124873971C,AUS,2011-03-31,3,T+15
A124873971C,AUS,2011-06-30,3,T+15
A124873971C,AUS,2011-09-30,3,T+15
A124873971C,AUS,2011-12-31,3,T+15
A124873971C,AUS,2012-03-31,3,T+15
A124873971C,AUS,2012-06-30,3,T+15
A124873971C,AUS,2012-09-30,3,T+15
A124873971C,AUS,2012-12-31,3,T+15
A124873971C,AUS,2013-03-31,3,T+15
A124873971C,AUS,2013-06-30,3,T+15
A124873971C,AUS,2013-09-30,3,T+15
A124873971C,AUS,2013-12-31,3,T+15
A124873971C,AUS,2014-03-31,3,T+15
A124873971C,AUS,2014-06-30,3,T+15
A124873971C,AUS,2014-09-30,3,T+15
A124873971C,AUS,2014-12-31,3,T+15
A124873971C,AUS,2015-03-31,3,T+15
A124873971C,AUS,2015-06-30,3,T+15
A124873971C,AUS,2015-09-30,3,T+15
A124873971C,AUS,2015-12-31,3,T+15
A124873971C,AUS,2016-03-31,3,T+15
A124873971C,AUS,2016-06-30,3,T+15
A124873971C,AUS,2016-09-30,3,T+15
A124873971C,AUS,2016-12-31,3,T+15
A124873971C,AUS,2017-03-31,3,T+15
A124873971C,AUS,2017-06-30,3,T+15
A124873971C,AUS,2017-09-30,3,T+15
A124873971C,AUS,2017-12-31,3,T+15
A124873971C,AUS,2018-03-31,3,T+15
A124873971C,AUS,2018-06-30,3,T+15
A124873971C,AUS,2018-09-30,3,T+15
A124873971C,AUS,2018-12-31,3,T+15
A124873971C,AUS,2019-03-31,3,T+15
A124873971C,AUS,2019-06-30,3,T+15
A124873971C,AUS,2019-09-30,3,T+15
A124873971C,AUS,2019-12-31,3,T+15
A124873971C,AUS,2020-03-31,3,T+15
A124873971C,AUS,2020-06-30,3,T+15
A124873971C,AUS,2020-09-30,3,T+15
A124873971C,AUS,2020-12-31,3,T+15
A124873971C,AUS,2021-03-31,3,T+15
A124873971C,AUS,2021-06-30,3,T+15
A124873971C,AUS,2021-09-30,3,T+15
A124873971C,AUS,2021-12-31,3,T+15
A124873971C,AUS,2022-03-31,3,T+15
A124873971C,AUS,2022-06-30,3,T+15
A124873971C,AUS,2022-09-30,3,T+15
A124873971C,AUS,2022-12-31,3,T+15
A124873971C,AUS,2023-03-31,3,T+15
A124873971C,AUS,2023-06-30,3,T+15
A124873971C,AUS,2023-09-30,3,T+15
A124873971C,AUS,2023-12-31,3,T+15
A124873971C,AUS,2024-03-31,3,T+15
A124873971C,AUS,2024-06-30,3,T+15
A124873971C,AUS,2024-09-30,3,T+15
A124873971C,AUS,2024-12-31,3,T+15
A124873971C,AUS,2025-03-31,3,T+15
A124873971C,AUS,2025-06-30,3,T+15
A124873971C,AUS,2025-09-30,1,T+15
A124873977T,AUS,2010-03-31,3,T+15
A124873977T,AUS,2010-06-30,3,T+15
A124873977T,AUS,2010-09-30,3,T+15
A124873977T,AUS,2010-12-31,3,T+15
A124873977T,AUS,2011-03-31,3,T+15
A124873977T,AUS,2011-06-30,3,T+15
A124873977T,AUS,2011-09-30,3,T+15
A124873977T,AUS,2011-12-31,3,T+15
A124873977T,AUS,2012-03-31,3,T+15
A124873977T,AUS,2012-06-30,3,T+15
A124873977T,AUS,2012-09-30,3,T+15
A124873977T,AUS,2012-12-31,3,T+15
A124873977T,AUS,2013-03-31,3,T+15
A124873977T,AUS,2013-06-30,3,T+15
A124873977T,AUS,2013-09-30,3,T+15
A124873977T,AUS,2013-12-31,3,T+15
A124873977T,AUS,2014-03-31,3,T+15
A124873977T,AUS,2014-06-30,3,T+15
A124873977T,AUS,2014-09-30,3,T+15
A124873977T,AUS,2014-12-31,3,T+15
A124873977T,AUS,2015-03-31,3,T+15
A124873977T,AUS,2015-06-30,3,T+15
A124873977T,AUS,2015-09-30,3,T+15
A124873977T,AUS,2015-12-31,3,T+15
A124873977T,AUS,2016-03-31,3,T+15
A124873977T,AUS,2016-06-30,3,T+15
A124873977T,AUS,2016-09-30,3,T+15
A124873977T,AUS,2016-12-31,3,T+15
A124873977T,AUS,2017-03-31,3,T+15
A124873977T,AUS,2017-06-30,3,T+15
A124873977T,AUS,2017-09-30,3,T+15
A124873977T,AUS,2017-12-31,3,T+15
A124873977T,AUS,2018-03-31,3,T+15
A124873977T,AUS,2018-06-30,3,T+15
A124873977T,AUS,2018-09-30,3,T+15
A124873977T,AUS,2018-12-31,3,T+15
A124873977T,AUS,2019-03-31,3,T+15
A124873977T,AUS,2019-06-30,3,T+15
A124873977T,AUS,2019-09-30,3,T+15
A124873977T,AUS,2019-12-31,3,T+15
A124873977T,AUS,2020-03-31,3,T+15
A124873977T,AUS,2020-06-30,3,T+15
A124873977T,AUS,2020-09-30,3,T+15
A124873977T,AUS,2020-12-31,3,T+15
A124873977T,AUS,2021-03-31,3,T+15
A124873977T,AUS,2021-06-30,3,T+15
A124873977T,AUS,2021-09-30,3,T+15
A124873977T,AUS,2021-12-31,3,T+15
A124873977T,AUS,2022-03-31,3,T+15
A124873977T,AUS,2022-06-30,3,T+15
A124873977T,AUS,2022-09-30,3,T+15
A124873977T,AUS,2022-12-31,3,T+15
A124873977T,AUS,2023-03-31,3,T+15
A124873977T,AUS,2023-06-30,3,T+15
A124873977T,AUS,2023-09-30,3,T+15
A124873977T,AUS,2023-12-31,3,T+15
A124873977T,AUS,2024-03-31,3,T+15
A124873977T,AUS,2024-06-30,3,T+15
A124873977T,AUS,2024-09-30,3,T+15
A124873977T,AUS,2024-12-31,3,T+15
A124873977T,AUS,2025-03-31,3,T+15
A124873977T,AUS,2025-06-30,3,T+15
A124873977T,AUS,2025-09-30,1,T+15
A124874157C,AUS,2010-03-31,3,T+15
A124874157C,AUS,2010-06-30,3,T+15
A124874157C,AUS,2010-09-30,3,T+15
A124874157C,AUS,2010-12-31,3,T+15
A124874157C,AUS,2011-03-31,3,T+15
A124874157C,AUS,2011-06-30,3,T+15
A124874157C,AUS,2011-09-30,3,T+15
A124874157C,AUS,2011-12-31,3,T+15
A124874157C,AUS,2012-03-31,3,T+15
A124874157C,AUS,2012-06-30,3,T+15
A124874157C,AUS,2012-09-30,3,T+15
A124874157C,AUS,2012-12-31,3,T+15
A124874157C,AUS,2013-03-31,3,T+15
A124874157C,AUS,2013-06-30,3,T+15
A124874157C,AUS,2013-09-30,3,T+15
A124874157C,AUS,2013-12-31,3,T+15
A124874157C,AUS,2014-03-31,3,T+15
A124874157C,AUS,2014-06-30,3,T+15
A124874157C,AUS,2014-09-30,3,T+15
A124874157C,AUS,2014-12-31,3,T+15
A124874157C,AUS,2015-03-31,3,T+15
A124874157C,AUS,2015-06-30,3,T+15
A124874157C,AUS,2015-09-30,3,T+15
A124874157C,AUS,2015-12-31,3,T+15
A124874157C,AUS,2016-03-31,3,T+15
A124874157C,AUS,2016-06-30,3,T+15
A124874157C,AUS,2016-09-30,3,T+15
A124874157C,AUS,2016-12-31,3,T+15
A124874157C,AUS,2017-03-31,3,T+15
A124874157C,AUS,2017-06-30,3,T+15
A124874157C,AUS,2017-09-30,3,T+15
A124874157C,AUS,2017-12-31,3,T+15
A124874157C,AUS,2018-03-31,3,T+15
A124874157C,AUS,2018-06-30,3,T+15
A124874157C,AUS,2018-09-30,3,T+15
A124874157C,AUS,2018-12-31,3,T+15
A124874157C,AUS,2019-03-31,3,T+15
A124874157C,AUS,2019-06-30,3,T+15
A124874157C,AUS,2019-09-30,3,T+15
A124874157C,AUS,2019-12-31,3,T+15
A124874157C,AUS,2020-03-31,3,T+15
A124874157C,AUS,2020-06-30,3,T+15
A124874157C,AUS,2020-09-30,3,T+15
A124874157C,AUS,2020-12-31,3,T+15
A124874157C,AUS,2021-03-31,3,T+15
A124874157C,AUS,2021-06-30,3,T+15
A124874157C,AUS,2021-09-30,3,T+15
A124874157C,AUS,2021-12-31,3,T+15
A124874157C,AUS,2022-03-31,3,T+15
A124874157C,AUS,2022-06-30,3,T+15
A124874157C,AUS,2022-09-30,3,T+15
A124874157C,AUS,2022-12-31,3,T+15
A124874157C,AUS,2023-03-31,3,T+15
A124874157C,AUS,2023-06-30,3,T+15
A124874157C,AUS,2023-09-30,3,T+15
A124874157C,AUS,2023-12-31,3,T+15
A124874157C,AUS,2024-03-31,3,T+15
A124874157C,AUS,2024-06-30,3,T+15
A124874157C,AUS,2024-09-30,3,T+15
A124874157C,AUS,2024-12-31,3,T+15
A124874157C,AUS,2025-03-31,3,T+15
A124874157C,AUS,2025-06-30,3,T+15
A124874157C,AUS,2025-09-30,1,T+15
A124874163X,AUS,2010-03-31,3,T+15
A124874163X,AUS,2010-06-30,3,T+15
A124874163X,AUS,2010-09-30,3,T+15
A124874163X,AUS,2010-12-31,3,T+15
A124874163X,AUS,2011-03-31,3,T+15
A124874163X,AUS,2011-06-30,3,T+15
A124874163X,AUS,2011-09-30,3,T+15
A124874163X,AUS,2011-12-31,3,T+15
A124874163X,AUS,2012-03-31,3,T+15
A124874163X,AUS,2012-06-30,3,T+15
A124874163X,AUS,2012-09-30,3,T+15
A124874163X,AUS,2012-12-31,3,T+15
A124874163X,AUS,2013-03-31,3,T+15
A124874163X,AUS,2013-06-30,3,T+15
A124874163X,AUS,2013-09-30,3,T+15
A124874163X,AUS,2013-12-31,3,T+15
A124874163X,AUS,2014-03-31,3,T+15
A124874163X,AUS,2014-06-30,3,T+15
A124874163X,AUS,2014-09-30,3,T+15
A124874163X,AUS,2014-12-31,3,T+15
A124874163X,AUS,2015-03-31,3,T+15
A124874163X,AUS,2015-06-30,3,T+15
A124874163X,AUS,2015-09-30,3,T+15
A124874163X,AUS,2015-12-31,3,T+15
A124874163X,AUS,2016-03-31,3,T+15
A124874163X,AUS,2016-06-30,3,T+15
A124874163X,AUS,2016-09-30,3,T+15
A124874163X,AUS,2016-12-31,3,T+15
A124874163X,AUS,2017-03-31,3,T+15
A124874163X,AUS,2017-06-30,3,T+15
A124874163X,AUS,2017-09-30,3,T+15
A124874163X,AUS,2017-12-31,3,T+15
A124874163X,AUS,2018-03-31,3,T+15
A124874163X,AUS,2018-06-30,3,T+15
A124874163X,AUS,2018-09-30,3,T+15
A124874163X,AUS,2018-12-31,3,T+15
A124874163X,AUS,2019-03-31,3,T+15
A124874163X,AUS,2019-06-30,3,T+15
A124874163X,AUS,2019-09-30,3,T+15
A124874163X,AUS,2019-12-31,3,T+15
A124874163X,AUS,2020-03-31,3,T+15
A124874163X,AUS,2020-06-30,3,T+15
A124874163X,AUS,2020-09-30,3,T+15
A124874163X,AUS,2020-12-31,3,T+15
A124874163X,AUS,2021-03-31,3,T+15
A124874163X,AUS,2021-06-30,3,T+15
A124874163X,AUS,2021-09-30,3,T+15
A124874163X,AUS,2021-12-31,3,T+15
A124874163X,AUS,2022-03-31,3,T+15
A124874163X,AUS,2022-06-30,3,T+15
A124874163X,AUS,2022-09-30,3,T+15
A124874163X,AUS,2022-12-31,3,T+15
A124874163X,AUS,2023-03-31,3,T+15
A124874163X,AUS,2023-06-30,3,T+15
A124874163X,AUS,2023-09-30,3,T+15
A124874163X,AUS,2023-12-31,3,T+15
A124874163X,AUS,2024-03-31,3,T+15
A124874163X,AUS,2024-06-30,3,T+15
A124874163X,AUS,2024-09-30,3,T+15
A124874163X,AUS,2024-12-31,3,T+15
A124874163X,AUS,2025-03-31,3,T+15
A124874163X,AUS,2025-06-30,3,T+15
A124874163X,AUS,2025-09-30,1,T+15
A130200584T,AUS,2012-09-30,3,T+15
A130200584T,AUS,2012-12-31,3,T+15
A130200584T,AUS,2013-03-31,3,T+15
A130200584T,AUS,2013-06-30,3,T+15
A130200584T,AUS,2013-09-30,3,T+15
A130200584T,AUS,2013-12-31,3,T+15
A130200584T,AUS,2014-03-31,3,T+15
A130200584T,AUS,2014-06-30,3,T+15
A130200584T,AUS,2014-09-30,3,T+15
A130200584T,AUS,2014-12-31,3,T+15
A130200584T,AUS,2015-03-31,3,T+15
A130200584T,AUS,2015-06-30,3,T+15
A130200584T,AUS,2015-09-30,3,T+15
A130200584T,AUS,2015-12-31,3,T+15
A130200584T,AUS,2016-03-31,3,T+15
A130200584T,AUS,2016-06-30,3,T+15
A130200584T,AUS,2016-09-30,3,T+15
A130200584T,AUS,2016-12-31,3,T+15
A130200584T,AUS,2017-03-31,3,T+15
A130200584T,AUS,2017-06-30,3,T+15
A130200584T,AUS,2017-09-30,3,T+15
A130200584T,AUS,2017-12-31,3,T+15
A130200584T,AUS,2018-03-31,3,T+15
A130200584T,AUS,2018-06-30,3,T+15
A130200584T,AUS,2018-09-30,3,T+15
A130200584T,AUS,2018-12-31,3,T+15
A130200584T,AUS,2019-03-31,3,T+15
A130200584T,AUS,2019-06-30,3,T+15
A130200584T,AUS,2019-09-30,3,T+15
A130200584T,AUS,2019-12-31,3,T+15
A130200584T,AUS,2020-03-31,3,T+15
A130200584T,AUS,2020-06-30,3,T+15
A130200584T,AUS,2020-09-30,3,T+15
A130200584T,AUS,2020-12-31,3,T+15
A130200584T,AUS,2021-03-31,3,T+15
A130200584T,AUS,2021-06-30,3,T+15
A130200584T,AUS,2021-09-30,3,T+15
A130200584T,AUS,2021-12-31,3,T+15
A130200584T,AUS,2022-03-31,3,T+15
A130200584T,AUS,2022-06-30,3,T+15
A130200584T,AUS,2022-09-30,3,T+15
A130200584T,AUS,2022-12-31,3,T+15
A130200584T,AUS,2023-03-31,3,T+15
A130200584T,AUS,2023-06-30,3,T+15
A130200584T,AUS,2023-09-30,3,T+15
A130200584T,AUS,2023-12-31,3,T+15
A130200584T,AUS,2024-03-31,3,T+15
A130200584T,AUS,2024-06-30,3,T+15
A130200584T,AUS,2024-09-30,3,T+15
A130200584T,AUS,2024-12-31,3,T+15
A130200584T,AUS,2025-03-31,3,T+15
A130200584T,AUS,2025-06-30,3,T+15
A130200584T,AUS,2025-09-30,1,T+15
A130200968C,ACT,2012-09-30,3,T+15
A130200968C,ACT,2012-12-31,3,T+15
A130200968C,ACT,2013-03-31,3,T+15
A130200968C,ACT,2013-06-30,3,T+15
A130200968C,ACT,2013-09-30,3,T+15
A130200968C,ACT,2013-12-31,3,T+15
A130200968C,ACT,2014-03-31,3,T+15
A130200968C,ACT,2014-06-30,3,T+15
A130200968C,ACT,2014-09-30,3,T+15
A130200968C,ACT,2014-12-31,3,T+15
A130200968C,ACT,2015-03-31,3,T+15
A130200968C,ACT,2015-06-30,3,T+15
A130200968C,ACT,2015-09-30,3,T+15
A130200968C,ACT,2015-12-31,3,T+15
A130200968C,ACT,2016-03-31,3,T+15
A130200968C,ACT,2016-06-30,3,T+15
A130200968C,ACT,2016-09-30,3,T+15
A130200968C,ACT,2016-12-31,3,T+15
A130200968C,ACT,2017-03-31,3,T+15
A130200968C,ACT,2017-06-30,3,T+15
A130200968C,ACT,2017-09-30,3,T+15
A130200968C,ACT,2017-12-31,3,T+15
A130200968C,ACT,2018-03-31,3,T+15
A130200968C,ACT,2018-06-30,3,T+15
A130200968C,ACT,2018-09-30,3,T+15
A130200968C,ACT,2018-12-31,3,T+15
A130200968C,ACT,2019-03-31,3,T+15
A130200968C,ACT,2019-06-30,3,T+15
A130200968C,ACT,2019-09-30,3,T+15
A130200968C,ACT,2019-12-31,3,T+15
A130200968C,ACT,2020-03-31,3,T+15
A130200968C,ACT,2020-06-30,3,T+15
A130200968C,ACT,2020-09-30,3,T+15
A130200968C,ACT,2020-12-31,3,T+15
A130200968C,ACT,2021-03-31,3,T+15
A130200968C,ACT,2021-06-30,3,T+15
A130200968C,ACT,2021-09-30,3,T+15
A130200968C,ACT,2021-12-31,3,T+15
A130200968C,ACT,2022-03-31,3,T+15
A130200968C,ACT,2022-06-30,3,T+15
A130200968C,ACT,2022-09-30,3,T+15
A130200968C,ACT,2022-12-31,3,T+15
A130200968C,ACT,2023-03-31,3,T+15
A130200968C,ACT,2023-06-30,3,T+15
A130200968C,ACT,2023-09-30,3,T+15
A130200968C,ACT,2023-12-31,3,T+15
A130200968C,ACT,2024-03-31,3,T+15
A130200968C,ACT,2024-06-30,3,T+15
A130200968C,ACT,2024-09-30,3,T+15
A130200968C,ACT,2024-12-31,3,T+15
A130200968C,ACT,2025-03-31,3,T+15
A130200968C,ACT,2025-06-30,3,T+15
A130200968C,ACT,2025-09-30,1,T+15
A130201352X,VIC,2012-09-30,3,T+15
A130201352X,VIC,2012-12-31,3,T+15
A130201352X,VIC,2013-03-31,3,T+15
A130201352X,VIC,2013-06-30,3,T+15
A130201352X,VIC,2013-09-30,3,T+15
A130201352X,VIC,2013-12-31,3,T+15
A130201352X,VIC,2014-03-31,3,T+15
A130201352X,VIC,2014-06-30,3,T+15
A130201352X,VIC,2014-09-30,3,T+15
A130201352X,VIC,2014-12-31,3,T+15
A130201352X,VIC,2015-03-31,3,T+15
A130201352X,VIC,2015-06-30,3,T+15
A130201352X,VIC,2015-09-30,3,T+15
A130201352X,VIC,2015-12-31,3,T+15
A130201352X,VIC,2016-03-31,3,T+15
A130201352X,VIC,2016-06-30,3,T+15
A130201352X,VIC,2016-09-30,3,T+15
A130201352X,VIC,2016-12-31,3,T+15
A130201352X,VIC,2017-03-31,3,T+15
A130201352X,VIC,2017-06-30,3,T+15
A130201352X,VIC,2017-09-30,3,T+15
A130201352X,VIC,2017-12-31,3,T+15
A130201352X,VIC,2018-03-31,3,T+15
A130201352X,VIC,2018-06-30,3,T+15
A130201352X,VIC,2018-09-30,3,T+15
A130201352X,VIC,2018-12-31,3,T+15
A130201352X,VIC,2019-03-31,3,T+15
A130201352X,VIC,2019-06-30,3,T+15
A130201352X,VIC,2019-09-30,3,T+15
A130201352X,VIC,2019-12-31,3,T+15
A130201352X,VIC,2020-03-31,3,T+15
A130201352X,VIC,2020-06-30,3,T+15
A130201352X,VIC,2020-09-30,3,T+15
A130201352X,VIC,2020-12-31,3,T+15
A130201352X,VIC,2021-03-31,3,T+15
A130201352X,VIC,2021-06-30,3,T+15
A130201352X,VIC,2021-09-30,3,T+15
A130201352X,VIC,2021-12-31,3,T+15
A130201352X,VIC,2022-03-31,3,T+15
A130201352X,VIC,2022-06-30,3,T+15
A130201352X,VIC,2022-09-30,3,T+15
A130201352X,VIC,2022-12-31,3,T+15
A130201352X,VIC,2023-03-31,3,T+15
A130201352X,VIC,2023-06-30,3,T+15
A130201352X,VIC,2023-09-30,3,T+15
A130201352X,VIC,2023-12-31,3,T+15
A130201352X,VIC,2024-03-31,3,T+15
A130201352X,VIC,2024-06-30,3,T+15
A130201352X,VIC,2024-09-30,3,T+15
A130201352X,VIC,2024-12-31,3,T+15
A130201352X,VIC,2025-03-31,3,T+15
A130201352X,VIC,2025-06-30,3,T+15
A130201352X,VIC,2025-09-30,1,T+15
A130201736K,WA,2012-09-30,3,T+15
A130201736K,WA,2012-12-31,3,T+15
A130201736K,WA,2013-03-31,3,T+15
A130201736K,WA,2013-06-30,3,T+15
A130201736K,WA,2013-09-30,3,T+15
A130201736K,WA,2013-12-31,3,T+15
A130201736K,WA,2014-03-31,3,T+15
A130201736K,WA,2014-06-30,3,T+15
A130201736K,WA,2014-09-30,3,T+15
A130201736K,WA,2014-12-31,3,T+15
A130201736K,WA,2015-03-31,3,T+15
A130201736K,WA,2015-06-30,3,T+15
A130201736K,WA,2015-09-30,3,T+15
A130201736K,WA,2015-12-31,3,T+15
A130201736K,WA,2016-03-31,3,T+15
A130201736K,WA,2016-06-30,3,T+15
A130201736K,WA,2016-09-30,3,T+15
A130201736K,WA,2016-12-31,3,T+15
A130201736K,WA,2017-03-31,3,T+15
A130201736K,WA,2017-06-30,3,T+15
A130201736K,WA,2017-09-30,3,T+15
A130201736K,WA,2017-12-31,3,T+15
A130201736K,WA,2018-03-31,3,T+15
A130201736K,WA,2018-06-30,3,T+15
A130201736K,WA,2018-09-30,3,T+15
A130201736K,WA,2018-12-31,3,T+15
A130201736K,WA,2019-03-31,3,T+15
A130201736K,WA,2019-06-30,3,T+15
A130201736K,WA,2019-09-30,3,T+15
A130201736K,WA,2019-12-31,3,T+15
A130201736K,WA,2020-03-31,3,T+15
A130201736K,WA,2020-06-30,3,T+15
A130201736K,WA,2020-09-30,3,T+15
A130201736K,WA,2020-12-31,3,T+15
A130201736K,WA,2021-03-31,3,T+15
A130201736K,WA,2021-06-30,3,T+15
A130201736K,WA,2021-09-30,3,T+15
A130201736K,WA,2021-12-31,3,T+15
A130201736K,WA,2022-03-31,3,T+15
A130201736K,WA,2022-06-30,3,T+15
A130201736K,WA,2022-09-30,3,T+15
A130201736K,WA,2022-12-31,3,T+15
A130201736K,WA,2023-03-31,3,T+15
A130201736K,WA,2023-06-30,3,T+15
A130201736K,WA,2023-09-30,3,T+15
A130201736K,WA,2023-12-31,3,T+15
A130201736K,WA,2024-03-31,3,T+15
A130201736K,WA,2024-06-30,3,T+15
A130201736K,WA,2024-09-30,3,T+15
A130201736K,WA,2024-12-31,3,T+15
A130201736K,WA,2025-03-31,3,T+15
A130201736K,WA,2025-06-30,3,T+15
A130201736K,WA,2025-09-30,1,T+15
A130202120F,TAS,2012-09-30,3,T+15
A130202120F,TAS,2012-12-31,3,T+15
A130202120F,TAS,2013-03-31,3,T+15
A130202120F,TAS,2013-06-30,3,T+15
A130202120F,TAS,2013-09-30,3,T+15
A130202120F,TAS,2013-12-31,3,T+15
A130202120F,TAS,2014-03-31,3,T+15
A130202120F,TAS,2014-06-30,3,T+15
A130202120F,TAS,2014-09-30,3,T+15
A130202120F,TAS,2014-12-31,3,T+15
A130202120F,TAS,2015-03-31,3,T+15
A130202120F,TAS,2015-06-30,3,T+15
A130202120F,TAS,2015-09-30,3,T+15
A130202120F,TAS,2015-12-31,3,T+15
A130202120F,TAS,2016-03-31,3,T+15
A130202120F,TAS,2016-06-30,3,T+15
A130202120F,TAS,2016-09-30,3,T+15
A130202120F,TAS,2016-12-31,3,T+15
A130202120F,TAS,2017-03-31,3,T+15
A130202120F,TAS,2017-06-30,3,T+15
A130202120F,TAS,2017-09-30,3,T+15
A130202120F,TAS,2017-12-31,3,T+15
A130202120F,TAS,2018-03-31,3,T+15
A130202120F,TAS,2018-06-30,3,T+15
A130202120F,TAS,2018-09-30,3,T+15
A130202120F,TAS,2018-12-31,3,T+15
A130202120F,TAS,2019-03-31,3,T+15
A130202120F,TAS,2019-06-30,3,T+15
A130202120F,TAS,2019-09-30,3,T+15
A130202120F,TAS,2019-12-31,3,T+15
A130202120F,TAS,2020-03-31,3,T+15
A130202120F,TAS,2020-06-30,3,T+15
A130202120F,TAS,2020-09-30,3,T+15
A130202120F,TAS,2020-12-31,3,T+15
A130202120F,TAS,2021-03-31,3,T+15
A130202120F,TAS,2021-06-30,3,T+15
A130202120F,TAS,2021-09-30,3,T+15
A130202120F,TAS,2021-12-31,3,T+15
A130202120F,TAS,2022-03-31,3,T+15
A130202120F,TAS,2022-06-30,3,T+15
A130202120F,TAS,2022-09-30,3,T+15
A130202120F,TAS,2022-12-31,3,T+15
A130202120F,TAS,2023-03-31,3,T+15
A130202120F,TAS,2023-06-30,3,T+15
A130202120F,TAS,2023-09-30,3,T+15
A130202120F,TAS,2023-12-31,3,T+15
A130202120F,TAS,2024-03-31,3,T+15
A130202120F,TAS,2024-06-30,3,T+15
A130202120F,TAS,2024-09-30,3,T+15
A130202120F,TAS,2024-12-31,3,T+15
A130202120F,TAS,2025-03-31,3,T+15
A130202120F,TAS,2025-06-30,3,T+15
A130202120F,TAS,2025-09-30,1,T+15
A130202504T,NT,2012-09-30,3,T+15
A130202504T,NT,2012-12-31,3,T+15
A130202504T,NT,2013-03-31,3,T+15
A130202504T,NT,2013-06-30,3,T+15
A130202504T,NT,2013-09-30,3,T+15
A130202504T,NT,2013-12-31,3,T+15
A130202504T,NT,2014-03-31,3,T+15
A130202504T,NT,2014-06-30,3,T+15
A130202504T,NT,2014-09-30,3,T+15
A130202504T,NT,2014-12-31,3,T+15
A130202504T,NT,2015-03-31,3,T+15
A130202504T,NT,2015-06-30,3,T+15
A130202504T,NT,2015-09-30,3,T+15
A130202504T,NT,2015-12-31,3,T+15
A130202504T,NT,2016-03-31,3,T+15
A130202504T,NT,2016-06-30,3,T+15
A130202504T,NT,2016-09-30,3,T+15
A130202504T,NT,2016-12-31,3,T+15
A130202504T,NT,2017-03-31,3,T+15
A130202504T,NT,2017-06-30,3,T+15
A130202504T,NT,2017-09-30,3,T+15
A130202504T,NT,2017-12-31,3,T+15
A130202504T,NT,2018-03-31,3,T+15
A130202504T,NT,2018-06-30,3,T+15
A130202504T,NT,2018-09-30,3,T+15
A130202504T,NT,2018-12-31,3,T+15
A130202504T,NT,2019-03-31,3,T+15
A130202504T,NT,2019-06-30,3,T+15
A130202504T,NT,2019-09-30,3,T+15
A130202504T,NT,2019-12-31,3,T+15
A130202504T,NT,2020-03-31,3,T+15
A130202504T,NT,2020-06-30,3,T+15
A130202504T,NT,2020-09-30,3,T+15
A130202504T,NT,2020-12-31,3,T+15
A130202504T,NT,2021-03-31,3,T+15
A130202504T,NT,2021-06-30,3,T+15
A130202504T,NT,2021-09-30,3,T+15
A130202504T,NT,2021-12-31,3,T+15
A130202504T,NT,2022-03-31,3,T+15
A130202504T,NT,2022-06-30,3,T+15
A130202504T,NT,2022-09-30,3,T+15
A130202504T,NT,2022-12-31,3,T+15
A130202504T,NT,2023-03-31,3,T+15
A130202504T,NT,2023-06-30,3,T+15
A130202504T,NT,2023-09-30,3,T+15
A130202504T,NT,2023-12-31,3,T+15
A130202504T,NT,2024-03-31,3,T+15
A130202504T,NT,2024-06-30,3,T+15
A130202504T,NT,2024-09-30,3,T+15
A130202504T,NT,2024-12-31,3,T+15
A130202504T,NT,2025-03-31,3,T+15
A130202504T,NT,2025-06-30,3,T+15
A130202504T,NT,2025-09-30,1,T+15
A130202888R,QLD,2012-09-30,3,T+15
A130202888R,QLD,2012-12-31,3,T+15
A130202888R,QLD,2013-03-31,3,T+15
A130202888R,QLD,2013-06-30,3,T+15
A130202888R,QLD,2013-09-30,3,T+15
A130202888R,QLD,2013-12-31,3,T+15
A130202888R,QLD,2014-03-31,3,T+15
A130202888R,QLD,2014-06-30,3,T+15
A130202888R,QLD,2014-09-30,3,T+15
A130202888R,QLD,2014-12-31,3,T+15
A130202888R,QLD,2015-03-31,3,T+15
A130202888R,QLD,2015-06-30,3,T+15
A130202888R,QLD,2015-09-30,3,T+15
A130202888R,QLD,2015-12-31,3,T+15
A130202888R,QLD,2016-03-31,3,T+15
A130202888R,QLD,2016-06-30,3,T+15
A130202888R,QLD,2016-09-30,3,T+15
A130202888R,QLD,2016-12-31,3,T+15
A130202888R,QLD,2017-03-31,3,T+15
