series_id,state,qtr_end,value_q,rule,q
A2303111F,NSW,2005-06-30,121952,NA,2005Q2
A2303111F,NSW,2005-09-30,121817,NA,2005Q3
A2303111F,NSW,2005-12-31,122022,NA,2005Q4
A2303111F,NSW,2006-03-31,121910,NA,2006Q1
A2303111F,NSW,2006-06-30,122563,NA,2006Q2
A2303111F,NSW,2006-09-30,122659,NA,2006Q3
A2303111F,NSW,2006-12-31,123897,NA,2006Q4
A2303111F,NSW,2007-03-31,126168,NA,2007Q1
A2303111F,NSW,2007-06-30,127048,NA,2007Q2
A2303111F,NSW,2007-09-30,128775,NA,2007Q3
A2303111F,NSW,2007-12-31,130697,NA,2007Q4
A2303111F,NSW,2008-03-31,130539,NA,2008Q1
A2303111F,NSW,2008-06-30,132470,NA,2008Q2
A2303111F,NSW,2008-09-30,131068,NA,2008Q3
A2303111F,NSW,2008-12-31,130506,NA,2008Q4
A2303111F,NSW,2009-03-31,130847,NA,2009Q1
A2303111F,NSW,2009-06-30,131942,NA,2009Q2
A2303111F,NSW,2009-09-30,132876,NA,2009Q3
A2303111F,NSW,2009-12-31,137212,NA,2009Q4
A2303111F,NSW,2010-03-31,137076,NA,2010Q1
A2303111F,NSW,2010-06-30,137558,NA,2010Q2
A2303111F,NSW,2010-09-30,139355,NA,2010Q3
A2303111F,NSW,2010-12-31,139267,NA,2010Q4
A2303111F,NSW,2011-03-31,140029,NA,2011Q1
A2303111F,NSW,2011-06-30,139843,NA,2011Q2
A2303111F,NSW,2011-09-30,140519,NA,2011Q3
A2303111F,NSW,2011-12-31,141376,NA,2011Q4
A2303111F,NSW,2012-03-31,142085,NA,2012Q1
A2303111F,NSW,2012-06-30,143618,NA,2012Q2
A2303111F,NSW,2012-09-30,143765,NA,2012Q3
A2303111F,NSW,2012-12-31,145271,NA,2012Q4
A2303111F,NSW,2013-03-31,144536,NA,2013Q1
A2303111F,NSW,2013-06-30,143770,NA,2013Q2
A2303111F,NSW,2013-09-30,144934,NA,2013Q3
A2303111F,NSW,2013-12-31,146280,NA,2013Q4
A2303111F,NSW,2014-03-31,149610,NA,2014Q1
A2303111F,NSW,2014-06-30,148948,NA,2014Q2
A2303111F,NSW,2014-09-30,151320,NA,2014Q3
A2303111F,NSW,2014-12-31,151875,NA,2014Q4
A2303111F,NSW,2015-03-31,152558,NA,2015Q1
A2303111F,NSW,2015-06-30,154349,NA,2015Q2
A2303111F,NSW,2015-09-30,155218,NA,2015Q3
A2303111F,NSW,2015-12-31,156992,NA,2015Q4
A2303111F,NSW,2016-03-31,160082,NA,2016Q1
A2303111F,NSW,2016-06-30,161933,NA,2016Q2
A2303111F,NSW,2016-09-30,162530,NA,2016Q3
A2303111F,NSW,2016-12-31,164055,NA,2016Q4
A2303111F,NSW,2017-03-31,164170,NA,2017Q1
A2303111F,NSW,2017-06-30,165777,NA,2017Q2
A2303111F,NSW,2017-09-30,167245,NA,2017Q3
A2303111F,NSW,2017-12-31,169465,NA,2017Q4
A2303111F,NSW,2018-03-31,170878,NA,2018Q1
A2303111F,NSW,2018-06-30,171276,NA,2018Q2
A2303111F,NSW,2018-09-30,173585,NA,2018Q3
A2303111F,NSW,2018-12-31,172337,NA,2018Q4
A2303111F,NSW,2019-03-31,173271,NA,2019Q1
A2303111F,NSW,2019-06-30,173142,NA,2019Q2
A2303111F,NSW,2019-09-30,173321,NA,2019Q3
A2303111F,NSW,2019-12-31,174158,NA,2019Q4
A2303111F,NSW,2020-03-31,172577,NA,2020Q1
A2303111F,NSW,2020-06-30,157682,NA,2020Q2
A2303111F,NSW,2020-09-30,169600,NA,2020Q3
A2303111F,NSW,2020-12-31,175236,NA,2020Q4
A2303111F,NSW,2021-03-31,179484,NA,2021Q1
A2303111F,NSW,2021-06-30,183004,NA,2021Q2
A2303111F,NSW,2021-09-30,172298,NA,2021Q3
A2303111F,NSW,2021-12-31,184229,NA,2021Q4
A2303111F,NSW,2022-03-31,187509,NA,2022Q1
A2303111F,NSW,2022-06-30,190553,NA,2022Q2
A2303111F,NSW,2022-09-30,190801,NA,2022Q3
A2303111F,NSW,2022-12-31,190909,NA,2022Q4
A2303111F,NSW,2023-03-31,192075,NA,2023Q1
A2303111F,NSW,2023-06-30,194311,NA,2023Q2
A2303111F,NSW,2023-09-30,194913,NA,2023Q3
A2303111F,NSW,2023-12-31,194077,NA,2023Q4
A2303111F,NSW,2024-03-31,195054,NA,2024Q1
A2303111F,NSW,2024-06-30,194283,NA,2024Q2
A2303111F,NSW,2024-09-30,195726,NA,2024Q3
A2303111F,NSW,2024-12-31,197296,NA,2024Q4
A2303111F,NSW,2025-03-31,196877,NA,2025Q1
A2303111F,NSW,2025-06-30,197801,NA,2025Q2
A2303139J,VIC,1985-09-30,45833,NA,1985Q3
A2303139J,VIC,1985-12-31,46165,NA,1985Q4
A2303139J,VIC,1986-03-31,46473,NA,1986Q1
A2303139J,VIC,1986-06-30,47459,NA,1986Q2
A2303139J,VIC,1986-09-30,47159,NA,1986Q3
A2303139J,VIC,1986-12-31,47345,NA,1986Q4
A2303139J,VIC,1987-03-31,47019,NA,1987Q1
A2303139J,VIC,1987-06-30,48286,NA,1987Q2
A2303139J,VIC,1987-09-30,48269,NA,1987Q3
A2303139J,VIC,1987-12-31,48957,NA,1987Q4
A2303139J,VIC,1988-03-31,49195,NA,1988Q1
A2303139J,VIC,1988-06-30,49644,NA,1988Q2
A2303139J,VIC,1988-09-30,50375,NA,1988Q3
A2303139J,VIC,1988-12-31,51629,NA,1988Q4
A2303139J,VIC,1989-03-31,53354,NA,1989Q1
A2303139J,VIC,1989-06-30,53767,NA,1989Q2
A2303139J,VIC,1989-09-30,53413,NA,1989Q3
A2303139J,VIC,1989-12-31,53440,NA,1989Q4
A2303139J,VIC,1990-03-31,53393,NA,1990Q1
A2303139J,VIC,1990-06-30,52710,NA,1990Q2
A2303139J,VIC,1990-09-30,52278,NA,1990Q3
A2303139J,VIC,1990-12-31,50194,NA,1990Q4
A2303139J,VIC,1991-03-31,49506,NA,1991Q1
A2303139J,VIC,1991-06-30,49380,NA,1991Q2
A2303139J,VIC,1991-09-30,49927,NA,1991Q3
A2303139J,VIC,1991-12-31,49982,NA,1991Q4
A2303139J,VIC,1992-03-31,50123,NA,1992Q1
A2303139J,VIC,1992-06-30,51022,NA,1992Q2
A2303139J,VIC,1992-09-30,50726,NA,1992Q3
A2303139J,VIC,1992-12-31,52456,NA,1992Q4
A2303139J,VIC,1993-03-31,51087,NA,1993Q1
A2303139J,VIC,1993-06-30,52266,NA,1993Q2
A2303139J,VIC,1993-09-30,51835,NA,1993Q3
A2303139J,VIC,1993-12-31,52684,NA,1993Q4
A2303139J,VIC,1994-03-31,52922,NA,1994Q1
A2303139J,VIC,1994-06-30,52931,NA,1994Q2
A2303139J,VIC,1994-09-30,55116,NA,1994Q3
A2303139J,VIC,1994-12-31,55078,NA,1994Q4
A2303139J,VIC,1995-03-31,55824,NA,1995Q1
A2303139J,VIC,1995-06-30,55443,NA,1995Q2
A2303139J,VIC,1995-09-30,56815,NA,1995Q3
A2303139J,VIC,1995-12-31,56555,NA,1995Q4
A2303139J,VIC,1996-03-31,57725,NA,1996Q1
A2303139J,VIC,1996-06-30,58777,NA,1996Q2
A2303139J,VIC,1996-09-30,57696,NA,1996Q3
A2303139J,VIC,1996-12-31,59183,NA,1996Q4
A2303139J,VIC,1997-03-31,61076,NA,1997Q1
A2303139J,VIC,1997-06-30,62787,NA,1997Q2
A2303139J,VIC,1997-09-30,62321,NA,1997Q3
A2303139J,VIC,1997-12-31,63438,NA,1997Q4
A2303139J,VIC,1998-03-31,63765,NA,1998Q1
A2303139J,VIC,1998-06-30,64842,NA,1998Q2
A2303139J,VIC,1998-09-30,66726,NA,1998Q3
A2303139J,VIC,1998-12-31,68134,NA,1998Q4
A2303139J,VIC,1999-03-31,68659,NA,1999Q1
A2303139J,VIC,1999-06-30,70024,NA,1999Q2
A2303139J,VIC,1999-09-30,70398,NA,1999Q3
A2303139J,VIC,1999-12-31,71664,NA,1999Q4
A2303139J,VIC,2000-03-31,72744,NA,2000Q1
A2303139J,VIC,2000-06-30,73686,NA,2000Q2
A2303139J,VIC,2000-09-30,73117,NA,2000Q3
A2303139J,VIC,2000-12-31,71904,NA,2000Q4
A2303139J,VIC,2001-03-31,73488,NA,2001Q1
A2303139J,VIC,2001-06-30,74041,NA,2001Q2
A2303139J,VIC,2001-09-30,74952,NA,2001Q3
A2303139J,VIC,2001-12-31,76331,NA,2001Q4
A2303139J,VIC,2002-03-31,77208,NA,2002Q1
A2303139J,VIC,2002-06-30,79616,NA,2002Q2
A2303139J,VIC,2002-09-30,80715,NA,2002Q3
A2303139J,VIC,2002-12-31,81298,NA,2002Q4
A2303139J,VIC,2003-03-31,81944,NA,2003Q1
A2303139J,VIC,2003-06-30,81756,NA,2003Q2
A2303139J,VIC,2003-09-30,83278,NA,2003Q3
A2303139J,VIC,2003-12-31,84580,NA,2003Q4
A2303139J,VIC,2004-03-31,86760,NA,2004Q1
A2303139J,VIC,2004-06-30,86192,NA,2004Q2
A2303139J,VIC,2004-09-30,87132,NA,2004Q3
A2303139J,VIC,2004-12-31,88783,NA,2004Q4
A2303139J,VIC,2005-03-31,88402,NA,2005Q1
A2303139J,VIC,2005-06-30,91378,NA,2005Q2
A2303139J,VIC,2005-09-30,91583,NA,2005Q3
A2303139J,VIC,2005-12-31,92552,NA,2005Q4
A2303139J,VIC,2006-03-31,91962,NA,2006Q1
A2303139J,VIC,2006-06-30,92786,NA,2006Q2
A2303139J,VIC,2006-09-30,94839,NA,2006Q3
A2303139J,VIC,2006-12-31,94214,NA,2006Q4
A2303139J,VIC,2007-03-31,95798,NA,2007Q1
A2303139J,VIC,2007-06-30,95563,NA,2007Q2
A2303139J,VIC,2007-09-30,97606,NA,2007Q3
A2303139J,VIC,2007-12-31,98958,NA,2007Q4
A2303139J,VIC,2008-03-31,100539,NA,2008Q1
A2303139J,VIC,2008-06-30,100362,NA,2008Q2
A2303139J,VIC,2008-09-30,99524,NA,2008Q3
A2303139J,VIC,2008-12-31,100323,NA,2008Q4
A2303139J,VIC,2009-03-31,99601,NA,2009Q1
A2303139J,VIC,2009-06-30,101579,NA,2009Q2
A2303139J,VIC,2009-09-30,101682,NA,2009Q3
A2303139J,VIC,2009-12-31,104413,NA,2009Q4
A2303139J,VIC,2010-03-31,104821,NA,2010Q1
A2303139J,VIC,2010-06-30,106911,NA,2010Q2
A2303139J,VIC,2010-09-30,107396,NA,2010Q3
A2303139J,VIC,2010-12-31,107444,NA,2010Q4
A2303139J,VIC,2011-03-31,107841,NA,2011Q1
A2303139J,VIC,2011-06-30,108309,NA,2011Q2
A2303139J,VIC,2011-09-30,108763,NA,2011Q3
A2303139J,VIC,2011-12-31,109509,NA,2011Q4
A2303139J,VIC,2012-03-31,110228,NA,2012Q1
A2303139J,VIC,2012-06-30,109997,NA,2012Q2
A2303139J,VIC,2012-09-30,111395,NA,2012Q3
A2303139J,VIC,2012-12-31,109116,NA,2012Q4
A2303139J,VIC,2013-03-31,111295,NA,2013Q1
A2303139J,VIC,2013-06-30,111203,NA,2013Q2
A2303139J,VIC,2013-09-30,112033,NA,2013Q3
A2303139J,VIC,2013-12-31,112132,NA,2013Q4
A2303139J,VIC,2014-03-31,112558,NA,2014Q1
A2303139J,VIC,2014-06-30,113665,NA,2014Q2
A2303139J,VIC,2014-09-30,114077,NA,2014Q3
A2303139J,VIC,2014-12-31,115972,NA,2014Q4
A2303139J,VIC,2015-03-31,117588,NA,2015Q1
A2303139J,VIC,2015-06-30,118359,NA,2015Q2
A2303139J,VIC,2015-09-30,119943,NA,2015Q3
A2303139J,VIC,2015-12-31,121450,NA,2015Q4
A2303139J,VIC,2016-03-31,122079,NA,2016Q1
A2303139J,VIC,2016-06-30,123664,NA,2016Q2
A2303139J,VIC,2016-09-30,124275,NA,2016Q3
A2303139J,VIC,2016-12-31,126072,NA,2016Q4
A2303139J,VIC,2017-03-31,127644,NA,2017Q1
A2303139J,VIC,2017-06-30,129079,NA,2017Q2
A2303139J,VIC,2017-09-30,130559,NA,2017Q3
A2303139J,VIC,2017-12-31,131517,NA,2017Q4
A2303139J,VIC,2018-03-31,134496,NA,2018Q1
A2303139J,VIC,2018-06-30,136052,NA,2018Q2
A2303139J,VIC,2018-09-30,136662,NA,2018Q3
A2303139J,VIC,2018-12-31,137731,NA,2018Q4
A2303139J,VIC,2019-03-31,137628,NA,2019Q1
A2303139J,VIC,2019-06-30,138568,NA,2019Q2
A2303139J,VIC,2019-09-30,139400,NA,2019Q3
A2303139J,VIC,2019-12-31,139770,NA,2019Q4
A2303139J,VIC,2020-03-31,139717,NA,2020Q1
A2303139J,VIC,2020-06-30,128046,NA,2020Q2
A2303139J,VIC,2020-09-30,128202,NA,2020Q3
A2303139J,VIC,2020-12-31,138257,NA,2020Q4
A2303139J,VIC,2021-03-31,141740,NA,2021Q1
A2303139J,VIC,2021-06-30,143563,NA,2021Q2
A2303139J,VIC,2021-09-30,141086,NA,2021Q3
A2303139J,VIC,2021-12-31,146731,NA,2021Q4
A2303139J,VIC,2022-03-31,151069,NA,2022Q1
A2303139J,VIC,2022-06-30,152092,NA,2022Q2
A2303139J,VIC,2022-09-30,151911,NA,2022Q3
A2303139J,VIC,2022-12-31,152577,NA,2022Q4
A2303139J,VIC,2023-03-31,154151,NA,2023Q1
A2303139J,VIC,2023-06-30,155106,NA,2023Q2
A2303139J,VIC,2023-09-30,155931,NA,2023Q3
A2303139J,VIC,2023-12-31,155420,NA,2023Q4
A2303139J,VIC,2024-03-31,156447,NA,2024Q1
A2303139J,VIC,2024-06-30,157319,NA,2024Q2
A2303139J,VIC,2024-09-30,158095,NA,2024Q3
A2303139J,VIC,2024-12-31,159185,NA,2024Q4
A2303139J,VIC,2025-03-31,159266,NA,2025Q1
A2303139J,VIC,2025-06-30,159938,NA,2025Q2
A2303187A,QLD,1985-09-30,28990,NA,1985Q3
A2303187A,QLD,1985-12-31,29370,NA,1985Q4
A2303187A,QLD,1986-03-31,29423,NA,1986Q1
A2303187A,QLD,1986-06-30,29223,NA,1986Q2
A2303187A,QLD,1986-09-30,29452,NA,1986Q3
A2303187A,QLD,1986-12-31,29593,NA,1986Q4
A2303187A,QLD,1987-03-31,29455,NA,1987Q1
A2303187A,QLD,1987-06-30,29948,NA,1987Q2
A2303187A,QLD,1987-09-30,30592,NA,1987Q3
A2303187A,QLD,1987-12-31,31448,NA,1987Q4
A2303187A,QLD,1988-03-31,32003,NA,1988Q1
A2303187A,QLD,1988-06-30,32243,NA,1988Q2
A2303187A,QLD,1988-09-30,32781,NA,1988Q3
A2303187A,QLD,1988-12-31,33161,NA,1988Q4
A2303187A,QLD,1989-03-31,34531,NA,1989Q1
A2303187A,QLD,1989-06-30,34288,NA,1989Q2
A2303187A,QLD,1989-09-30,34960,NA,1989Q3
A2303187A,QLD,1989-12-31,34541,NA,1989Q4
A2303187A,QLD,1990-03-31,34979,NA,1990Q1
A2303187A,QLD,1990-06-30,34175,NA,1990Q2
A2303187A,QLD,1990-09-30,34896,NA,1990Q3
A2303187A,QLD,1990-12-31,34356,NA,1990Q4
A2303187A,QLD,1991-03-31,34353,NA,1991Q1
A2303187A,QLD,1991-06-30,34363,NA,1991Q2
A2303187A,QLD,1991-09-30,34977,NA,1991Q3
A2303187A,QLD,1991-12-31,35691,NA,1991Q4
A2303187A,QLD,1992-03-31,35468,NA,1992Q1
A2303187A,QLD,1992-06-30,35863,NA,1992Q2
A2303187A,QLD,1992-09-30,36635,NA,1992Q3
A2303187A,QLD,1992-12-31,37368,NA,1992Q4
A2303187A,QLD,1993-03-31,37320,NA,1993Q1
A2303187A,QLD,1993-06-30,37797,NA,1993Q2
A2303187A,QLD,1993-09-30,37929,NA,1993Q3
A2303187A,QLD,1993-12-31,39077,NA,1993Q4
A2303187A,QLD,1994-03-31,39651,NA,1994Q1
A2303187A,QLD,1994-06-30,40161,NA,1994Q2
A2303187A,QLD,1994-09-30,41543,NA,1994Q3
A2303187A,QLD,1994-12-31,41456,NA,1994Q4
A2303187A,QLD,1995-03-31,41948,NA,1995Q1
A2303187A,QLD,1995-06-30,42108,NA,1995Q2
A2303187A,QLD,1995-09-30,43303,NA,1995Q3
A2303187A,QLD,1995-12-31,42455,NA,1995Q4
A2303187A,QLD,1996-03-31,43553,NA,1996Q1
A2303187A,QLD,1996-06-30,44156,NA,1996Q2
A2303187A,QLD,1996-09-30,44040,NA,1996Q3
A2303187A,QLD,1996-12-31,44915,NA,1996Q4
A2303187A,QLD,1997-03-31,45852,NA,1997Q1
A2303187A,QLD,1997-06-30,47065,NA,1997Q2
A2303187A,QLD,1997-09-30,47327,NA,1997Q3
A2303187A,QLD,1997-12-31,47760,NA,1997Q4
A2303187A,QLD,1998-03-31,47074,NA,1998Q1
A2303187A,QLD,1998-06-30,47797,NA,1998Q2
A2303187A,QLD,1998-09-30,49242,NA,1998Q3
A2303187A,QLD,1998-12-31,50512,NA,1998Q4
A2303187A,QLD,1999-03-31,51227,NA,1999Q1
A2303187A,QLD,1999-06-30,51629,NA,1999Q2
A2303187A,QLD,1999-09-30,51440,NA,1999Q3
A2303187A,QLD,1999-12-31,52919,NA,1999Q4
A2303187A,QLD,2000-03-31,53529,NA,2000Q1
A2303187A,QLD,2000-06-30,54001,NA,2000Q2
A2303187A,QLD,2000-09-30,53335,NA,2000Q3
A2303187A,QLD,2000-12-31,52712,NA,2000Q4
A2303187A,QLD,2001-03-31,52645,NA,2001Q1
A2303187A,QLD,2001-06-30,54223,NA,2001Q2
A2303187A,QLD,2001-09-30,54924,NA,2001Q3
A2303187A,QLD,2001-12-31,55009,NA,2001Q4
A2303187A,QLD,2002-03-31,56737,NA,2002Q1
A2303187A,QLD,2002-06-30,57559,NA,2002Q2
A2303187A,QLD,2002-09-30,59309,NA,2002Q3
A2303187A,QLD,2002-12-31,60819,NA,2002Q4
A2303187A,QLD,2003-03-31,60979,NA,2003Q1
A2303187A,QLD,2003-06-30,60994,NA,2003Q2
A2303187A,QLD,2003-09-30,62011,NA,2003Q3
A2303187A,QLD,2003-12-31,66288,NA,2003Q4
A2303187A,QLD,2004-03-31,65827,NA,2004Q1
A2303187A,QLD,2004-06-30,68283,NA,2004Q2
A2303187A,QLD,2004-09-30,68608,NA,2004Q3
A2303187A,QLD,2004-12-31,69213,NA,2004Q4
A2303187A,QLD,2005-03-31,68890,NA,2005Q1
A2303187A,QLD,2005-06-30,71667,NA,2005Q2
A2303187A,QLD,2005-09-30,72627,NA,2005Q3
A2303187A,QLD,2005-12-31,73398,NA,2005Q4
A2303187A,QLD,2006-03-31,75859,NA,2006Q1
A2303187A,QLD,2006-06-30,75953,NA,2006Q2
A2303187A,QLD,2006-09-30,78080,NA,2006Q3
A2303187A,QLD,2006-12-31,78622,NA,2006Q4
A2303187A,QLD,2007-03-31,81216,NA,2007Q1
A2303187A,QLD,2007-06-30,84327,NA,2007Q2
A2303187A,QLD,2007-09-30,84234,NA,2007Q3
A2303187A,QLD,2007-12-31,85832,NA,2007Q4
A2303187A,QLD,2008-03-31,87042,NA,2008Q1
A2303187A,QLD,2008-06-30,87534,NA,2008Q2
A2303187A,QLD,2008-09-30,88873,NA,2008Q3
A2303187A,QLD,2008-12-31,87908,NA,2008Q4
A2303187A,QLD,2009-03-31,86304,NA,2009Q1
A2303187A,QLD,2009-06-30,86436,NA,2009Q2
A2303187A,QLD,2009-09-30,85478,NA,2009Q3
A2303187A,QLD,2009-12-31,86730,NA,2009Q4
A2303187A,QLD,2010-03-31,87335,NA,2010Q1
A2303187A,QLD,2010-06-30,87965,NA,2010Q2
A2303187A,QLD,2010-09-30,88349,NA,2010Q3
A2303187A,QLD,2010-12-31,89781,NA,2010Q4
A2303187A,QLD,2011-03-31,91574,NA,2011Q1
A2303187A,QLD,2011-06-30,93549,NA,2011Q2
A2303187A,QLD,2011-09-30,97418,NA,2011Q3
A2303187A,QLD,2011-12-31,98475,NA,2011Q4
A2303187A,QLD,2012-03-31,99159,NA,2012Q1
A2303187A,QLD,2012-06-30,101418,NA,2012Q2
A2303187A,QLD,2012-09-30,100233,NA,2012Q3
A2303187A,QLD,2012-12-31,100322,NA,2012Q4
A2303187A,QLD,2013-03-31,100925,NA,2013Q1
A2303187A,QLD,2013-06-30,100353,NA,2013Q2
A2303187A,QLD,2013-09-30,101439,NA,2013Q3
A2303187A,QLD,2013-12-31,102537,NA,2013Q4
A2303187A,QLD,2014-03-31,100371,NA,2014Q1
A2303187A,QLD,2014-06-30,100881,NA,2014Q2
A2303187A,QLD,2014-09-30,98690,NA,2014Q3
A2303187A,QLD,2014-12-31,97653,NA,2014Q4
A2303187A,QLD,2015-03-31,97340,NA,2015Q1
A2303187A,QLD,2015-06-30,96746,NA,2015Q2
A2303187A,QLD,2015-09-30,96251,NA,2015Q3
A2303187A,QLD,2015-12-31,95834,NA,2015Q4
A2303187A,QLD,2016-03-31,96553,NA,2016Q1
A2303187A,QLD,2016-06-30,97065,NA,2016Q2
A2303187A,QLD,2016-09-30,97861,NA,2016Q3
A2303187A,QLD,2016-12-31,99159,NA,2016Q4
A2303187A,QLD,2017-03-31,99442,NA,2017Q1
A2303187A,QLD,2017-06-30,100461,NA,2017Q2
A2303187A,QLD,2017-09-30,101584,NA,2017Q3
A2303187A,QLD,2017-12-31,102457,NA,2017Q4
A2303187A,QLD,2018-03-31,103548,NA,2018Q1
A2303187A,QLD,2018-06-30,104065,NA,2018Q2
A2303187A,QLD,2018-09-30,103309,NA,2018Q3
A2303187A,QLD,2018-12-31,103638,NA,2018Q4
A2303187A,QLD,2019-03-31,104166,NA,2019Q1
A2303187A,QLD,2019-06-30,104372,NA,2019Q2
A2303187A,QLD,2019-09-30,104845,NA,2019Q3
A2303187A,QLD,2019-12-31,105664,NA,2019Q4
A2303187A,QLD,2020-03-31,106011,NA,2020Q1
A2303187A,QLD,2020-06-30,99604,NA,2020Q2
A2303187A,QLD,2020-09-30,106471,NA,2020Q3
A2303187A,QLD,2020-12-31,109227,NA,2020Q4
A2303187A,QLD,2021-03-31,109734,NA,2021Q1
A2303187A,QLD,2021-06-30,111829,NA,2021Q2
A2303187A,QLD,2021-09-30,113535,NA,2021Q3
A2303187A,QLD,2021-12-31,114113,NA,2021Q4
A2303187A,QLD,2022-03-31,115076,NA,2022Q1
A2303187A,QLD,2022-06-30,116167,NA,2022Q2
A2303187A,QLD,2022-09-30,116728,NA,2022Q3
A2303187A,QLD,2022-12-31,117255,NA,2022Q4
A2303187A,QLD,2023-03-31,117965,NA,2023Q1
A2303187A,QLD,2023-06-30,120305,NA,2023Q2
A2303187A,QLD,2023-09-30,119981,NA,2023Q3
A2303187A,QLD,2023-12-31,121147,NA,2023Q4
A2303187A,QLD,2024-03-31,122282,NA,2024Q1
A2303187A,QLD,2024-06-30,122787,NA,2024Q2
A2303187A,QLD,2024-09-30,123727,NA,2024Q3
A2303187A,QLD,2024-12-31,124078,NA,2024Q4
A2303187A,QLD,2025-03-31,124949,NA,2025Q1
A2303187A,QLD,2025-06-30,125773,NA,2025Q2
A2304404C,AUS,1959-09-30,NA,NA,1959Q3
A2304404C,AUS,1959-12-31,NA,NA,1959Q4
A2304404C,AUS,1960-03-31,NA,NA,1960Q1
A2304404C,AUS,1960-06-30,NA,NA,1960Q2
A2304404C,AUS,1960-09-30,NA,NA,1960Q3
A2304404C,AUS,1960-12-31,NA,NA,1960Q4
A2304404C,AUS,1961-03-31,NA,NA,1961Q1
A2304404C,AUS,1961-06-30,NA,NA,1961Q2
A2304404C,AUS,1961-09-30,NA,NA,1961Q3
A2304404C,AUS,1961-12-31,NA,NA,1961Q4
A2304404C,AUS,1962-03-31,NA,NA,1962Q1
A2304404C,AUS,1962-06-30,NA,NA,1962Q2
A2304404C,AUS,1962-09-30,NA,NA,1962Q3
A2304404C,AUS,1962-12-31,NA,NA,1962Q4
A2304404C,AUS,1963-03-31,NA,NA,1963Q1
A2304404C,AUS,1963-06-30,NA,NA,1963Q2
A2304404C,AUS,1963-09-30,NA,NA,1963Q3
A2304404C,AUS,1963-12-31,NA,NA,1963Q4
A2304404C,AUS,1964-03-31,NA,NA,1964Q1
A2304404C,AUS,1964-06-30,NA,NA,1964Q2
A2304404C,AUS,1964-09-30,NA,NA,1964Q3
A2304404C,AUS,1964-12-31,NA,NA,1964Q4
A2304404C,AUS,1965-03-31,NA,NA,1965Q1
A2304404C,AUS,1965-06-30,NA,NA,1965Q2
A2304404C,AUS,1965-09-30,NA,NA,1965Q3
A2304404C,AUS,1965-12-31,NA,NA,1965Q4
A2304404C,AUS,1966-03-31,NA,NA,1966Q1
A2304404C,AUS,1966-06-30,NA,NA,1966Q2
A2304404C,AUS,1966-09-30,NA,NA,1966Q3
A2304404C,AUS,1966-12-31,NA,NA,1966Q4
A2304404C,AUS,1967-03-31,NA,NA,1967Q1
A2304404C,AUS,1967-06-30,NA,NA,1967Q2
A2304404C,AUS,1967-09-30,NA,NA,1967Q3
A2304404C,AUS,1967-12-31,NA,NA,1967Q4
A2304404C,AUS,1968-03-31,NA,NA,1968Q1
A2304404C,AUS,1968-06-30,NA,NA,1968Q2
A2304404C,AUS,1968-09-30,NA,NA,1968Q3
A2304404C,AUS,1968-12-31,NA,NA,1968Q4
A2304404C,AUS,1969-03-31,NA,NA,1969Q1
A2304404C,AUS,1969-06-30,NA,NA,1969Q2
A2304404C,AUS,1969-09-30,NA,NA,1969Q3
A2304404C,AUS,1969-12-31,NA,NA,1969Q4
A2304404C,AUS,1970-03-31,NA,NA,1970Q1
A2304404C,AUS,1970-06-30,NA,NA,1970Q2
A2304404C,AUS,1970-09-30,NA,NA,1970Q3
A2304404C,AUS,1970-12-31,NA,NA,1970Q4
A2304404C,AUS,1971-03-31,NA,NA,1971Q1
A2304404C,AUS,1971-06-30,NA,NA,1971Q2
A2304404C,AUS,1971-09-30,NA,NA,1971Q3
A2304404C,AUS,1971-12-31,NA,NA,1971Q4
A2304404C,AUS,1972-03-31,NA,NA,1972Q1
A2304404C,AUS,1972-06-30,NA,NA,1972Q2
A2304404C,AUS,1972-09-30,NA,NA,1972Q3
A2304404C,AUS,1972-12-31,NA,NA,1972Q4
A2304404C,AUS,1973-03-31,NA,NA,1973Q1
A2304404C,AUS,1973-06-30,NA,NA,1973Q2
A2304404C,AUS,1973-09-30,11020,NA,1973Q3
A2304404C,AUS,1973-12-31,11251,NA,1973Q4
A2304404C,AUS,1974-03-31,11208,NA,1974Q1
A2304404C,AUS,1974-06-30,10936,NA,1974Q2
A2304404C,AUS,1974-09-30,11023,NA,1974Q3
A2304404C,AUS,1974-12-31,10993,NA,1974Q4
A2304404C,AUS,1975-03-31,11009,NA,1975Q1
A2304404C,AUS,1975-06-30,11331,NA,1975Q2
A2304404C,AUS,1975-09-30,11176,NA,1975Q3
A2304404C,AUS,1975-12-31,10980,NA,1975Q4
A2304404C,AUS,1976-03-31,11439,NA,1976Q1
A2304404C,AUS,1976-06-30,11445,NA,1976Q2
A2304404C,AUS,1976-09-30,11508,NA,1976Q3
A2304404C,AUS,1976-12-31,11578,NA,1976Q4
A2304404C,AUS,1977-03-31,11480,NA,1977Q1
A2304404C,AUS,1977-06-30,11608,NA,1977Q2
A2304404C,AUS,1977-09-30,11523,NA,1977Q3
A2304404C,AUS,1977-12-31,11452,NA,1977Q4
A2304404C,AUS,1978-03-31,11500,NA,1978Q1
A2304404C,AUS,1978-06-30,11564,NA,1978Q2
A2304404C,AUS,1978-09-30,11711,NA,1978Q3
A2304404C,AUS,1978-12-31,11778,NA,1978Q4
A2304404C,AUS,1979-03-31,12066,NA,1979Q1
A2304404C,AUS,1979-06-30,11836,NA,1979Q2
A2304404C,AUS,1979-09-30,11911,NA,1979Q3
